ID,DOX,x0,x1
1016,2,0.421126,1.7017
1017,2,0.422101,1.78249
1018,2,0.423133,1.86324
1019,2,0.424226,1.94396
1020,2,0.425384,2.02465
1021,2,0.426612,2.10531
1022,2,0.427915,2.18593
1023,2,0.429298,2.26652
1024,2,0.430769,2.34708
1025,2,0.432333,2.42761
1026,2,0.433997,2.50811
1027,2,0.435769,2.58858
1028,2,0.437657,2.66903
1029,2,0.439671,2.74947
1030,2,0.441821,2.8299
1031,2,0.444118,2.91032
1032,2,0.446574,2.99075
1033,2,0.449205,3.0712
1034,2,0.452026,3.15168
1035,2,0.455056,3.23221
1036,2,0.458317,3.31282
1037,2,0.461833,3.39354
1038,2,0.465634,3.4744
1039,2,0.469755,3.55544
1040,2,0.474238,3.63671
1041,2,0.479133,3.71828
1042,2,0.484499,3.80022
1043,2,0.490405,3.88258
1044,2,0.496927,3.96542
1045,2,0.504148,4.04876
1046,2,0.512147,4.13257
1047,2,0.520999,4.21678
1048,2,0.530765,4.30131
1049,2,0.541501,4.38606
1050,2,0.553249,4.47096
1051,2,0.566047,4.55592
1052,2,0.579923,4.64087
1053,2,0.5949,4.72577
1054,2,0.610998,4.81056
1055,2,0.628231,4.89518
1056,2,0.646613,4.97962
1057,2,0.666151,5.06382
1058,2,0.686853,5.14775
1059,2,0.708725,5.23139
1060,2,0.73177,5.31471
1061,2,0.75599,5.39768
1062,2,0.781387,5.48027
1063,2,0.807962,5.56247
1064,2,0.835712,5.64425
1065,2,0.864637,5.72558
1066,2,0.894734,5.80646
1067,2,0.926,5.88685
1068,2,0.958431,5.96674
1069,2,0.992024,6.04612
1070,2,1.02677,6.12495
1071,2,1.06267,6.20322
1072,2,1.09972,6.28092
1073,2,1.1379,6.35803
1074,2,1.17722,6.43452
1075,2,1.21767,6.51039
1076,2,1.25923,6.58561
1077,2,1.3019,6.66018
1078,2,1.34568,6.73406
1079,2,1.39055,6.80726
1080,2,1.4365,6.87974
1081,2,1.48354,6.9515
1082,2,1.53164,7.02252
1083,2,1.58079,7.09278
1084,2,1.631,7.16227
1085,2,1.68224,7.23098
1086,2,1.73451,7.29889
1087,2,1.7878,7.36598
1088,2,1.84209,7.43225
1089,2,1.89738,7.49767
1090,2,1.95365,7.56224
1091,2,2.01089,7.62594
1092,2,2.06909,7.68875
1093,2,2.12824,7.75066
1094,2,2.18833,7.81167
1095,2,2.24933,7.87175
1096,2,2.31125,7.9309
1097,2,2.37406,7.98911
1098,2,2.43776,8.04635
1099,2,2.50232,8.10262
1100,2,2.56775,8.15791
1101,2,2.63401,8.2122
1102,2,2.70111,8.26549
1103,2,2.76901,8.31776
1104,2,2.83772,8.369
1105,2,2.90721,8.4192
1106,2,2.97748,8.46836
1107,2,3.0485,8.51646
1108,2,3.12026,8.56349
1109,2,3.19274,8.60945
1110,2,3.26593,8.65432
1111,2,3.33982,8.6981
1112,2,3.41438,8.74077
1113,2,3.48961,8.78233
1114,2,3.56547,8.82277
1115,2,3.64197,8.86209
1116,2,3.71907,8.90028
1117,2,3.79677,8.93732
1118,2,3.87505,8.97322
1119,2,3.95388,9.00797
1120,2,4.03325,9.04157
1121,2,4.11314,9.074
1122,2,4.19354,9.10526
1123,2,4.27441,9.13536
1124,2,4.35575,9.16429
1125,2,4.43753,9.19204
1126,2,4.51973,9.21861
1127,2,4.60232,9.24401
1128,2,4.68529,9.26823
1129,2,4.76861,9.29127
1130,2,4.85225,9.31315
1131,2,4.93618,9.33385
1132,2,5.02038,9.35339
1133,2,5.10481,9.37177
1134,2,5.18944,9.389
1135,2,5.27423,9.4051
1136,2,5.35912,9.42008
1137,2,5.44408,9.43395
1138,2,5.52904,9.44675
1139,2,5.61393,9.4585
1140,2,5.69869,9.46923
1141,2,5.78321,9.479
1142,2,5.86742,9.48785
1143,2,5.95123,9.49585
1144,2,6.03457,9.50307
1145,2,6.11742,9.5096
1146,2,6.19978,9.5155
1147,2,6.28171,9.52087
1148,2,6.36329,9.52576
1149,2,6.44456,9.53024
1150,2,6.5256,9.53437
1151,2,6.60646,9.53817
1152,2,6.68717,9.54168
1153,2,6.76778,9.54494
1154,2,6.84832,9.54797
1155,2,6.9288,9.55079
1156,2,7.00925,9.55343
1157,2,7.08968,9.55588
1158,2,7.1701,9.55818
1159,2,7.25053,9.56033
1160,2,7.33096,9.56234
1161,2,7.41142,9.56423
1162,2,7.49189,9.566
1163,2,7.57239,9.56767
1164,2,7.65292,9.56923
1165,2,7.73348,9.5707
1166,2,7.81407,9.57209
1167,2,7.89469,9.57339
1168,2,7.97535,9.57462
1169,2,8.05604,9.57577
1170,2,8.13676,9.57687
1171,2,8.21751,9.5779
1172,2,8.2983,9.57887
1173,2,8.37912,9.5798
1174,2,8.45997,9.58067
1175,2,8.54085,9.5815
1176,2,8.62175,9.58229
1177,2,8.70268,9.58304
1178,2,8.78364,9.58375
1179,2,8.86462,9.58443
1180,2,8.94562,9.58508
1181,2,9.02665,9.5857
1182,2,9.10769,9.5863
1183,2,9.18875,9.58687
1184,2,9.26983,9.58743
1185,2,9.35092,9.58796
1186,2,9.43203,9.58848
1187,2,9.51314,9.58899
1188,2,9.59427,9.58948
1189,2,9.6754,9.58997
1190,2,9.75655,9.59044
1191,2,9.83769,9.59091
1192,2,9.91885,9.59138
1193,2,10,9.59184
1194,2,0.489796,0
1195,2,0.490345,0.0810622
1196,2,0.490898,0.162121
1197,2,0.491456,0.243176
1198,2,0.492021,0.324224
1199,2,0.492597,0.405264
1200,2,0.493184,0.486293
1201,2,0.493786,0.567311
1202,2,0.494404,0.648314
1203,2,0.495041,0.729302
1204,2,0.4957,0.810273
1205,2,0.496383,0.891224
1206,2,0.497093,0.972154
1207,2,0.497833,1.05306
1208,2,0.498605,1.13394
1209,2,0.499413,1.2148
1210,2,0.50026,1.29563
1211,2,0.501149,1.37642
1212,2,0.502084,1.45719
1213,2,0.503068,1.53792
1214,2,0.504105,1.61862
1215,2,0.505201,1.69928
1216,2,0.506358,1.7799
1217,2,0.507581,1.86048
1218,2,0.508876,1.94103
1219,2,0.510248,2.02153
1220,2,0.511703,2.102
1221,2,0.513246,2.18242
1222,2,0.514884,2.2628
1223,2,0.516624,2.34315
1224,2,0.518473,2.42345
1225,2,0.52044,2.50372
1226,2,0.522533,2.58396
1227,2,0.524762,2.66416
1228,2,0.527138,2.74434
1229,2,0.529672,2.82451
1230,2,0.532377,2.90466
1231,2,0.535268,2.98481
1232,2,0.538359,3.06498
1233,2,0.54167,3.14516
1234,2,0.54522,3.2254
1235,2,0.549033,3.30569
1236,2,0.553134,3.38608
1237,2,0.557556,3.46658
1238,2,0.562332,3.54724
1239,2,0.567505,3.62809
1240,2,0.57312,3.70919
1241,2,0.579231,3.79056
1242,2,0.585899,3.87225
1243,2,0.593187,3.95429
1244,2,0.601162,4.03668
1245,2,0.60989,4.1194
1246,2,0.619433,4.2024
1247,2,0.629845,4.28563
1248,2,0.641175,4.36902
1249,2,0.653465,4.45251
1250,2,0.666749,4.53604
1251,2,0.681055,4.61954
1252,2,0.696409,4.70297
1253,2,0.712829,4.78627
1254,2,0.730332,4.86941
1255,2,0.748931,4.95235
1256,2,0.768637,5.03506
1257,2,0.789457,5.11749
1258,2,0.811399,5.19963
1259,2,0.834467,5.28144
1260,2,0.858665,5.3629
1261,2,0.883995,5.44399
1262,2,0.910457,5.52468
1263,2,0.938052,5.60495
1264,2,0.96678,5.68478
1265,2,0.996637,5.76415
1266,2,1.02762,5.84305
1267,2,1.05973,5.92144
1268,2,1.09297,5.99931
1269,2,1.12732,6.07665
1270,2,1.16278,6.15344
1271,2,1.19935,6.22965
1272,2,1.23703,6.30528
1273,2,1.2758,6.38031
1274,2,1.31566,6.45471
1275,2,1.3566,6.52848
1276,2,1.39862,6.6016
1277,2,1.44171,6.67405
1278,2,1.48586,6.74582
1279,2,1.53106,6.81689
1280,2,1.57731,6.88725
1281,2,1.6246,6.95689
1282,2,1.67291,7.02578
1283,2,1.72223,7.09391
1284,2,1.77257,7.16128
1285,2,1.82391,7.22786
1286,2,1.87623,7.29365
1287,2,1.92953,7.35863
1288,2,1.9838,7.42278
1289,2,2.03902,7.48609
1290,2,2.0952,7.54856
1291,2,2.1523,7.61016
1292,2,2.21033,7.67089
1293,2,2.26927,7.73073
1294,2,2.32911,7.78967
1295,2,2.38984,7.84769
1296,2,2.45144,7.9048
1297,2,2.5139,7.96097
1298,2,2.57722,8.0162
1299,2,2.64137,8.07047
1300,2,2.70635,8.12377
1301,2,2.77213,8.17609
1302,2,2.83872,8.22743
1303,2,2.90608,8.27776
1304,2,2.97422,8.32709
1305,2,3.04311,8.3754
1306,2,3.11274,8.42268
1307,2,3.1831,8.46893
1308,2,3.25417,8.51414
1309,2,3.32594,8.55829
1310,2,3.3984,8.60138
1311,2,3.47151,8.6434
1312,2,3.54528,8.68434
1313,2,3.61969,8.7242
1314,2,3.69471,8.76297
1315,2,3.77034,8.80064
1316,2,3.84656,8.83722
1317,2,3.92335,8.87268
1318,2,4.00068,8.90703
1319,2,4.07856,8.94026
1320,2,4.15695,8.97237
1321,2,4.23584,9.00336
1322,2,4.31521,9.03322
1323,2,4.39504,9.06195
1324,2,4.47531,9.08954
1325,2,4.556,9.116
1326,2,4.63709,9.14133
1327,2,4.71855,9.16553
1328,2,4.80037,9.1886
1329,2,4.8825,9.21054
1330,2,4.96494,9.23136
1331,2,5.04764,9.25107
1332,2,5.13058,9.26967
1333,2,5.21372,9.28717
1334,2,5.29703,9.30359
1335,2,5.38046,9.31894
1336,2,5.46396,9.33325
1337,2,5.54748,9.34653
1338,2,5.63097,9.35882
1339,2,5.71436,9.37015
1340,2,5.79759,9.38057
1341,2,5.8806,9.39011
1342,2,5.96332,9.39884
1343,2,6.0457,9.40681
1344,2,6.12774,9.4141
1345,2,6.20944,9.42077
1346,2,6.29081,9.42688
1347,2,6.3719,9.43249
1348,2,6.45276,9.43767
1349,2,6.53342,9.44244
1350,2,6.61392,9.44687
1351,2,6.69431,9.45097
1352,2,6.7746,9.45478
1353,2,6.85483,9.45833
1354,2,6.93502,9.46164
1355,2,7.01518,9.46473
1356,2,7.09534,9.46762
1357,2,7.17549,9.47033
1358,2,7.25565,9.47286
1359,2,7.33584,9.47524
1360,2,7.41604,9.47747
1361,2,7.49628,9.47956
1362,2,7.57655,9.48153
1363,2,7.65685,9.48338
1364,2,7.7372,9.48512
1365,2,7.81758,9.48675
1366,2,7.898,9.4883
1367,2,7.97847,9.48975
1368,2,8.05897,9.49112
1369,2,8.13951,9.49242
1370,2,8.2201,9.49364
1371,2,8.30072,9.4948
1372,2,8.38138,9.49589
1373,2,8.46208,9.49693
1374,2,8.54281,9.49792
1375,2,8.62358,9.49885
1376,2,8.70437,9.49974
1377,2,8.7852,9.50059
1378,2,8.86606,9.50139
1379,2,8.94694,9.50217
1380,2,9.02785,9.50291
1381,2,9.10878,9.50362
1382,2,9.18973,9.5043
1383,2,9.2707,9.50496
1384,2,9.35169,9.5056
1385,2,9.43269,9.50621
1386,2,9.51371,9.50682
1387,2,9.59474,9.5074
1388,2,9.67578,9.50798
1389,2,9.75682,9.50854
1390,2,9.83788,9.5091
1391,2,9.91894,9.50965
1392,2,10,9.5102
1393,2,0.571429,0
1394,2,0.572063,0.0809724
1395,2,0.572702,0.161941
1396,2,0.573346,0.242905
1397,2,0.574,0.323861
1398,2,0.574664,0.404807
1399,2,0.575343,0.485742
1400,2,0.576037,0.566662
1401,2,0.576751,0.647567
1402,2,0.577487,0.728453
1403,2,0.578248,0.80932
1404,2,0.579036,0.890163
1405,2,0.579856,0.970982
1406,2,0.580709,1.05177
1407,2,0.5816,1.13254
1408,2,0.582532,1.21327
1409,2,0.583509,1.29397
1410,2,0.584534,1.37463
1411,2,0.585611,1.45526
1412,2,0.586746,1.53585
1413,2,0.587941,1.6164
1414,2,0.589203,1.6969
1415,2,0.590535,1.77736
1416,2,0.591944,1.85778
1417,2,0.593434,1.93814
1418,2,0.595013,2.01846
1419,2,0.596685,2.09874
1420,2,0.598459,2.17896
1421,2,0.600341,2.25914
1422,2,0.60234,2.33926
1423,2,0.604463,2.41935
1424,2,0.606719,2.49938
1425,2,0.60912,2.57938
1426,2,0.611674,2.65933
1427,2,0.614395,2.73926
1428,2,0.617294,2.81915
1429,2,0.620386,2.89902
1430,2,0.623686,2.97888
1431,2,0.627212,3.05875
1432,2,0.630982,3.13862
1433,2,0.635017,3.21852
1434,2,0.639343,3.29847
1435,2,0.643986,3.37848
1436,2,0.648977,3.45859
1437,2,0.654349,3.53882
1438,2,0.660143,3.61919
1439,2,0.666402,3.69975
1440,2,0.673173,3.78051
1441,2,0.68051,3.8615
1442,2,0.688466,3.94273
1443,2,0.697099,4.0242
1444,2,0.706464,4.1059
1445,2,0.716612,4.18778
1446,2,0.727593,4.26981
1447,2,0.73945,4.35194
1448,2,0.752219,4.43412
1449,2,0.765935,4.5163
1450,2,0.780625,4.59843
1451,2,0.796313,4.68046
1452,2,0.813018,4.76235
1453,2,0.830758,4.84407
1454,2,0.849546,4.92557
1455,2,0.869394,5.00683
1456,2,0.89031,5.08781
1457,2,0.912302,5.16849
1458,2,0.935376,5.24885
1459,2,0.959535,5.32885
1460,2,0.984783,5.40847
1461,2,1.01112,5.48769
1462,2,1.03855,5.56649
1463,2,1.06707,5.64485
1464,2,1.09668,5.72275
1465,2,1.12738,5.80017
1466,2,1.15917,5.87709
1467,2,1.19204,5.9535
1468,2,1.22599,6.02938
1469,2,1.26101,6.10471
1470,2,1.29711,6.17947
1471,2,1.33428,6.25365
1472,2,1.3725,6.32724
1473,2,1.41178,6.40021
1474,2,1.45211,6.47255
1475,2,1.49348,6.54426
1476,2,1.53589,6.6153
1477,2,1.57933,6.68567
1478,2,1.62379,6.75536
1479,2,1.66926,6.82435
1480,2,1.71574,6.89262
1481,2,1.76321,6.96017
1482,2,1.81168,7.02697
1483,2,1.86112,7.09302
1484,2,1.91153,7.1583
1485,2,1.9629,7.2228
1486,2,2.01523,7.28651
1487,2,2.06849,7.34942
1488,2,2.12269,7.4115
1489,2,2.17781,7.47275
1490,2,2.23384,7.53317
1491,2,2.29076,7.59273
1492,2,2.34858,7.65142
1493,2,2.40727,7.70923
1494,2,2.46683,7.76616
1495,2,2.52724,7.82219
1496,2,2.58849,7.8773
1497,2,2.65058,7.9315
1498,2,2.71348,7.98477
1499,2,2.77719,8.03709
1500,2,2.84169,8.08847
1501,2,2.90698,8.13888
1502,2,2.97302,8.18832
1503,2,3.03983,8.23678
1504,2,3.10737,8.28426
1505,2,3.17565,8.33074
1506,2,3.24463,8.37621
1507,2,3.31432,8.42067
1508,2,3.38469,8.4641
1509,2,3.45574,8.50651
1510,2,3.52744,8.54789
1511,2,3.59978,8.58822
1512,2,3.67276,8.6275
1513,2,3.74634,8.66572
1514,2,3.82052,8.70289
1515,2,3.89529,8.73898
1516,2,3.97061,8.77401
1517,2,4.04649,8.80796
1518,2,4.1229,8.84083
1519,2,4.19982,8.87261
1520,2,4.27725,8.90331
1521,2,4.35515,8.93293
1522,2,4.43351,8.96145
1523,2,4.51231,8.98888
1524,2,4.59153,9.01522
1525,2,4.67115,9.04046
1526,2,4.75115,9.06462
1527,2,4.8315,9.0877
1528,2,4.91218,9.10969
1529,2,4.99317,9.1306
1530,2,5.07443,9.15045
1531,2,5.15593,9.16924
1532,2,5.23765,9.18698
1533,2,5.31954,9.20369
1534,2,5.40157,9.21937
1535,2,5.48369,9.23406
1536,2,5.56587,9.24778
1537,2,5.64805,9.26055
1538,2,5.73018,9.27241
1539,2,5.81221,9.28339
1540,2,5.8941,9.29354
1541,2,5.97579,9.3029
1542,2,6.05726,9.31153
1543,2,6.1385,9.31949
1544,2,6.21949,9.32683
1545,2,6.30025,9.3336
1546,2,6.3808,9.33986
1547,2,6.46118,9.34565
1548,2,6.54141,9.35102
1549,2,6.62151,9.35601
1550,2,6.70153,9.36066
1551,2,6.78148,9.36498
1552,2,6.86138,9.36902
1553,2,6.94125,9.37279
1554,2,7.02111,9.37631
1555,2,7.10097,9.37961
1556,2,7.18085,9.38271
1557,2,7.26074,9.38561
1558,2,7.34066,9.38833
1559,2,7.42062,9.39088
1560,2,7.50061,9.39328
1561,2,7.58065,9.39554
1562,2,7.66073,9.39766
1563,2,7.74086,9.39966
1564,2,7.82104,9.40154
1565,2,7.90126,9.40331
1566,2,7.98153,9.40499
1567,2,8.06185,9.40657
1568,2,8.14222,9.40806
1569,2,8.22264,9.40946
1570,2,8.3031,9.4108
1571,2,8.3836,9.41206
1572,2,8.46415,9.41325
1573,2,8.54474,9.41439
1574,2,8.62537,9.41547
1575,2,8.70603,9.41649
1576,2,8.78673,9.41747
1577,2,8.86746,9.4184
1578,2,8.94822,9.41929
1579,2,9.02902,9.42014
1580,2,9.10984,9.42096
1581,2,9.19068,9.42175
1582,2,9.27155,9.42251
1583,2,9.35243,9.42325
1584,2,9.43334,9.42396
1585,2,9.51426,9.42466
1586,2,9.59519,9.42534
1587,2,9.67614,9.426
1588,2,9.75709,9.42665
1589,2,9.83806,9.4273
1590,2,9.91903,9.42794
1591,2,10,9.42857
1592,2,0.653061,0
1593,2,0.653779,0.0808848
1594,2,0.6545,0.161766
1595,2,0.655229,0.242641
1596,2,0.655967,0.323507
1597,2,0.656718,0.404362
1598,2,0.657485,0.485204
1599,2,0.65827,0.56603
1600,2,0.659076,0.646838
1601,2,0.659907,0.727626
1602,2,0.660766,0.80839
1603,2,0.661657,0.889129
1604,2,0.662582,0.96984
1605,2,0.663545,1.05052
1606,2,0.664551,1.13117
1607,2,0.665602,1.21178
1608,2,0.666704,1.29235
1609,2,0.66786,1.37289
1610,2,0.669075,1.45338
1611,2,0.670354,1.53383
1612,2,0.671702,1.61422
1613,2,0.673123,1.69458
1614,2,0.674624,1.77488
1615,2,0.676211,1.85512
1616,2,0.677889,1.93532
1617,2,0.679665,2.01546
1618,2,0.681547,2.09554
1619,2,0.683542,2.17557
1620,2,0.685657,2.25553
1621,2,0.687903,2.33545
1622,2,0.690287,2.4153
1623,2,0.692819,2.49511
1624,2,0.695511,2.57486
1625,2,0.698375,2.65456
1626,2,0.701421,2.73421
1627,2,0.704665,2.81383
1628,2,0.708122,2.89341
1629,2,0.711807,2.97297
1630,2,0.715738,3.05252
1631,2,0.719936,3.13206
1632,2,0.724423,3.2116
1633,2,0.729222,3.29118
1634,2,0.734362,3.37079
1635,2,0.739871,3.45047
1636,2,0.745784,3.53022
1637,2,0.752137,3.61008
1638,2,0.758969,3.69006
1639,2,0.766325,3.77019
1640,2,0.77425,3.85046
1641,2,0.782792,3.93089
1642,2,0.792,4.01147
1643,2,0.80192,4.09219
1644,2,0.812599,4.17302
1645,2,0.824078,4.25392
1646,2,0.836396,4.33487
1647,2,0.849589,4.41582
1648,2,0.863685,4.49672
1649,2,0.878712,4.57754
1650,2,0.894692,4.65824
1651,2,0.911646,4.73878
1652,2,0.929589,4.81913
1653,2,0.948536,4.89925
1654,2,0.968499,4.97912
1655,2,0.989487,5.0587
1656,2,1.01151,5.13797
1657,2,1.03457,5.2169
1658,2,1.05867,5.29548
1659,2,1.08382,5.37367
1660,2,1.11002,5.45146
1661,2,1.13728,5.52883
1662,2,1.16558,5.60575
1663,2,1.19494,5.68222
1664,2,1.22535,5.7582
1665,2,1.2568,5.83369
1666,2,1.2893,5.90867
1667,2,1.32285,5.98311
1668,2,1.35744,6.05701
1669,2,1.39306,6.13035
1670,2,1.42971,6.20312
1671,2,1.46739,6.27529
1672,2,1.5061,6.34686
1673,2,1.54582,6.4178
1674,2,1.58655,6.48811
1675,2,1.62828,6.55778
1676,2,1.67101,6.62678
1677,2,1.71473,6.69511
1678,2,1.75944,6.76275
1679,2,1.80512,6.82969
1680,2,1.85177,6.89591
1681,2,1.89937,6.96141
1682,2,1.94793,7.02616
1683,2,1.99744,7.09017
1684,2,2.04787,7.15341
1685,2,2.09923,7.21587
1686,2,2.15151,7.27755
1687,2,2.20469,7.33842
1688,2,2.25877,7.39849
1689,2,2.31374,7.45773
1690,2,2.36958,7.51614
1691,2,2.42629,7.5737
1692,2,2.48386,7.63041
1693,2,2.54226,7.68625
1694,2,2.60151,7.74122
1695,2,2.66157,7.7953
1696,2,2.72245,7.84848
1697,2,2.78412,7.90076
1698,2,2.84659,7.95212
1699,2,2.90983,8.00256
1700,2,2.97383,8.05206
1701,2,3.03859,8.10062
1702,2,3.10408,8.14823
1703,2,3.17031,8.19488
1704,2,3.23724,8.24056
1705,2,3.30488,8.28526
1706,2,3.37321,8.32899
1707,2,3.44221,8.37172
1708,2,3.51188,8.41345
1709,2,3.58219,8.45418
1710,2,3.65314,8.4939
1711,2,3.72471,8.5326
1712,2,3.79688,8.57028
1713,2,3.86964,8.60694
1714,2,3.94298,8.64256
1715,2,4.01688,8.67715
1716,2,4.09133,8.71069
1717,2,4.1663,8.7432
1718,2,4.24179,8.77465
1719,2,4.31778,8.80506
1720,2,4.39424,8.83442
1721,2,4.47116,8.86272
1722,2,4.54853,8.88997
1723,2,4.62632,8.91617
1724,2,4.70451,8.94133
1725,2,4.78309,8.96543
1726,2,4.86202,8.98849
1727,2,4.94129,9.01051
1728,2,5.02087,9.0315
1729,2,5.10074,9.05146
1730,2,5.18086,9.07041
1731,2,5.26121,9.08835
1732,2,5.34175,9.10531
1733,2,5.42245,9.12129
1734,2,5.50328,9.13631
1735,2,5.58418,9.15041
1736,2,5.66513,9.1636
1737,2,5.74607,9.17592
1738,2,5.82698,9.1874
1739,2,5.90781,9.19808
1740,2,5.98853,9.208
1741,2,6.06911,9.21721
1742,2,6.14954,9.22575
1743,2,6.22981,9.23367
1744,2,6.30993,9.24103
1745,2,6.38991,9.24786
1746,2,6.46977,9.25422
1747,2,6.54953,9.26013
1748,2,6.62921,9.26564
1749,2,6.70882,9.27078
1750,2,6.78839,9.27558
1751,2,6.86794,9.28006
1752,2,6.94748,9.28426
1753,2,7.02702,9.28819
1754,2,7.10658,9.29188
1755,2,7.18617,9.29533
1756,2,7.26578,9.29858
1757,2,7.34544,9.30163
1758,2,7.42514,9.30449
1759,2,7.50489,9.30718
1760,2,7.58469,9.30971
1761,2,7.66455,9.3121
1762,2,7.74446,9.31434
1763,2,7.82443,9.31646
1764,2,7.90446,9.31845
1765,2,7.98454,9.32033
1766,2,8.06468,9.32211
1767,2,8.14487,9.32379
1768,2,8.22512,9.32538
1769,2,8.30542,9.32688
1770,2,8.38577,9.3283
1771,2,8.46617,9.32965
1772,2,8.54662,9.33092
1773,2,8.62711,9.33214
1774,2,8.70765,9.3333
1775,2,8.78822,9.3344
1776,2,8.86883,9.33545
1777,2,8.94948,9.33645
1778,2,9.03016,9.33742
1779,2,9.11087,9.33834
1780,2,9.19161,9.33923
1781,2,9.27237,9.34009
1782,2,9.35316,9.34092
1783,2,9.43397,9.34173
1784,2,9.5148,9.34252
1785,2,9.59564,9.34328
1786,2,9.67649,9.34403
1787,2,9.75736,9.34477
1788,2,9.83823,9.3455
1789,2,9.91912,9.34622
1790,2,10,9.34694
1791,2,0.734694,0
1792,2,0.735491,0.0807998
1793,2,0.736293,0.161595
1794,2,0.737103,0.242384
1795,2,0.737923,0.323163
1796,2,0.738757,0.40393
1797,2,0.739608,0.484682
1798,2,0.74048,0.565417
1799,2,0.741375,0.646131
1800,2,0.742298,0.726822
1801,2,0.743252,0.807487
1802,2,0.74424,0.888124
1803,2,0.745267,0.968729
1804,2,0.746336,1.0493
1805,2,0.747451,1.12983
1806,2,0.748618,1.21033
1807,2,0.74984,1.29078
1808,2,0.751122,1.37119
1809,2,0.752469,1.45155
1810,2,0.753886,1.53185
1811,2,0.755379,1.61211
1812,2,0.756954,1.69231
1813,2,0.758616,1.77245
1814,2,0.760372,1.85254
1815,2,0.76223,1.93256
1816,2,0.764195,2.01252
1817,2,0.766276,2.09241
1818,2,0.768481,2.17224
1819,2,0.770819,2.252
1820,2,0.773298,2.3317
1821,2,0.77593,2.41133
1822,2,0.778724,2.4909
1823,2,0.781692,2.5704
1824,2,0.784846,2.64984
1825,2,0.7882,2.72923
1826,2,0.791767,2.80856
1827,2,0.795565,2.88785
1828,2,0.799609,2.96709
1829,2,0.803918,3.04631
1830,2,0.808513,3.1255
1831,2,0.813415,3.20467
1832,2,0.818649,3.28385
1833,2,0.824242,3.36304
1834,2,0.830222,3.44226
1835,2,0.836622,3.52152
1836,2,0.843475,3.60083
1837,2,0.850818,3.68022
1838,2,0.858691,3.75968
1839,2,0.867134,3.83923
1840,2,0.876189,3.91887
1841,2,0.885899,3.99858
1842,2,0.896304,4.07836
1843,2,0.907445,4.15818
1844,2,0.919359,4.23802
1845,2,0.93208,4.31785
1846,2,0.94564,4.39762
1847,2,0.960067,4.47732
1848,2,0.975386,4.5569
1849,2,0.991618,4.63633
1850,2,1.00878,4.71557
1851,2,1.0269,4.79461
1852,2,1.04597,4.8734
1853,2,1.06602,4.95192
1854,2,1.08706,5.03014
1855,2,1.10909,5.10804
1856,2,1.13211,5.1856
1857,2,1.15614,5.26279
1858,2,1.18118,5.33959
1859,2,1.20723,5.41599
1860,2,1.2343,5.49196
1861,2,1.26238,5.56748
1862,2,1.29147,5.64254
1863,2,1.32157,5.71712
1864,2,1.35269,5.79121
1865,2,1.38482,5.86478
1866,2,1.41796,5.93782
1867,2,1.4521,6.01033
1868,2,1.48725,6.08227
1869,2,1.52339,6.15364
1870,2,1.56053,6.22443
1871,2,1.59866,6.29462
1872,2,1.63777,6.3642
1873,2,1.67786,6.43315
1874,2,1.71893,6.50146
1875,2,1.76096,6.56912
1876,2,1.80395,6.63611
1877,2,1.84789,6.70243
1878,2,1.89278,6.76805
1879,2,1.93862,6.83298
1880,2,1.98538,6.89719
1881,2,2.03307,6.96068
1882,2,2.08167,7.02342
1883,2,2.13118,7.08542
1884,2,2.1816,7.14667
1885,2,2.2329,7.20713
1886,2,2.28508,7.26682
1887,2,2.33814,7.32572
1888,2,2.39206,7.38381
1889,2,2.44684,7.44109
1890,2,2.50246,7.49754
1891,2,2.55891,7.55316
1892,2,2.61619,7.60793
1893,2,2.67428,7.66185
1894,2,2.73317,7.71491
1895,2,2.79286,7.7671
1896,2,2.85333,7.8184
1897,2,2.91457,7.86881
1898,2,2.97657,7.91832
1899,2,3.03932,7.96693
1900,2,3.1028,8.01462
1901,2,3.16702,8.06138
1902,2,3.23194,8.10721
1903,2,3.29757,8.1521
1904,2,3.36388,8.19605
1905,2,3.43088,8.23904
1906,2,3.49854,8.28107
1907,2,3.56685,8.32213
1908,2,3.6358,8.36222
1909,2,3.70537,8.40134
1910,2,3.77556,8.43946
1911,2,3.84635,8.4766
1912,2,3.91772,8.51275
1913,2,3.98967,8.54789
1914,2,4.06217,8.58204
1915,2,4.13522,8.61517
1916,2,4.20879,8.6473
1917,2,4.28287,8.67842
1918,2,4.35745,8.70853
1919,2,4.43251,8.73762
1920,2,4.50804,8.7657
1921,2,4.584,8.79276
1922,2,4.6604,8.81881
1923,2,4.7372,8.84385
1924,2,4.81439,8.86789
1925,2,4.89195,8.89091
1926,2,4.96985,8.91294
1927,2,5.04808,8.93397
1928,2,5.1266,8.95403
1929,2,5.20539,8.9731
1930,2,5.28442,8.99122
1931,2,5.36367,9.00838
1932,2,5.4431,9.02461
1933,2,5.52268,9.03993
1934,2,5.60237,9.05436
1935,2,5.68215,9.06792
1936,2,5.76197,9.08064
1937,2,5.84181,9.09255
1938,2,5.92163,9.1037
1939,2,6.00141,9.1141
1940,2,6.08112,9.12381
1941,2,6.16076,9.13287
1942,2,6.24031,9.14131
1943,2,6.31978,9.14918
1944,2,6.39916,9.15652
1945,2,6.47848,9.16338
1946,2,6.55774,9.16978
1947,2,6.63696,9.17576
1948,2,6.71615,9.18135
1949,2,6.79532,9.18658
